R,G,B,hex_val,hls_val,gene
0.004590000000000005,0.0,0.0002430000000000002,#010000,#cc000b,Malsu1
0.010681,0.040782,0.971,#030af8,#030af8,Maml2
0.02838,0.020811999999999997,0.19771399999999997,#070532,#1a13b9,Mamld1
0.003078000000000003,1.8000000000000017e-05,0.00023400000000000019,#010000,#cb010f,Mapkapk2
0.73696,0.0784,0.18914,#bc1430,#bc1430,Mapre1
0.0,0.598,0.121,#00981f,#00cc29,March11
0.627,0.044,0.365,#a00b5d,#bf0d6f,Mcl1
0.012506,0.000962,0.857142,#0300db,#0300db,Mea1
0.030101,0.026217,0.9467249999999999,#0807f1,#0807f1,Mest
0.000999,0.606393,0.110889,#009b1c,#00cc25,Mettl7a1
0.00279,0.07626,0.13856999999999997,#011323,#046ec8,Mfap1a
0.001956,0.013692,0.330564,#000354,#0108cb,Mfap3l
0.0040320000000000035,2.400000000000002e-05,0.001248000000000001,#010000,#cb013f,Mgst3
0.001932,0.07148399999999999,0.29752799999999996,#00124c,#0131cb,Minpp1
0.004735,0.542631,0.107958,#018a1c,#02ca28,Mis12
0.19397999999999999,0.1586,0.0122,#312803,#c09d0c,Mkks
0.752492,0.19461,0.105788,#c0321b,#c0321b,Mmp12
0.000946,0.044461999999999995,0.19393,#000b31,#012fcb,Mn1
0.627,0.041,0.367,#a00a5e,#bf0d70,Mobp
0.013524,0.000966,0.86457,#0300dc,#0300dc,Mrpl42
0.020958,0.940116,0.056886,#05f00f,#05f00f,Mrps16
0.00994500000000001,0.00015300000000000014,0.0,#030000,#cc0300,Mrps23
0.627,0.041,0.367,#a00a5e,#bf0d70,Mrps26
0.7441920000000001,0.05548800000000001,0.035088,#be0e09,#c30f09,Msmo1
0.00473,0.5382739999999999,0.107844,#01891c,#02ca29,Mtch2
0.0,0.602397,0.114885,#009a1d,#00cc27,Mtrf1
0.00473,0.5382739999999999,0.107844,#01891c,#02ca29,Myd88
0.0,0.605,0.114,#009a1d,#00cc26,Myeov2
0.0,0.603,0.116,#009a1e,#00cc27,Myl12b
0.722,0.236,0.096,#b83c18,#b83c18,Myom1
0.00974,0.16850199999999999,0.11882799999999999,#022b1e,#0bc188,Naa30
0.0,0.604,0.115,#009a1d,#00cc27,Nab2
0.030438000000000003,0.00026700000000000004,0.062478000000000006,#080010,#6301cb,Naf1
0.014352,0.000897,0.804609,#0400cd,#0400cd,Nap1l5
0.015437999999999993,0.002821999999999999,0.0003319999999999999,#040100,#c82504,Ndnl2
0.011074,0.030058,0.064071,#030810,#1e52ae,Ndufs4
0.000991,0.5936089999999999,0.10901,#00971c,#00cc25,Ndufs5
0.0,0.603,0.116,#009a1e,#00cc27,Ndufv1
0.010735999999999999,0.046848,0.96624,#030cf6,#030cf6,Necap1
0.0,0.615,0.11,#009d1c,#00cc24,Neurl4
0.098889,0.0008310000000000001,0.0,#190000,#cc0200,Neurod2
0.747502,0.18962,0.11477000000000001,#bf301d,#bf301d,Nexn
0.007854000000000007,0.0,0.0003360000000000003,#020000,#cc0009,Nfam1
0.723,0.3,0.029,#b84c07,#c45108,Nfil3
0.004735,0.542631,0.107958,#018a1c,#02ca28,Ngrn
0.00848,0.00848,0.25016,#020240,#0707c5,Nkrf
0.82917,0.0415,0.00913,#d30b02,#d30b02,Nkx2-2
0.723,0.3,0.029,#b84c07,#c45108,Npas4
0.722,0.236,0.096,#b83c18,#b83c18,Nppa
0.08483,0.945106,0.040918,#16f10a,#16f10a,Nptx2
0.7441920000000001,0.05548800000000001,0.035088,#be0e09,#c30f09,Npy1r
0.014304,0.0,0.798342,#0400cc,#0400cc,Npy5r
0.004540000000000001,0.039952,0.164348,#010a2a,#0530c7,Nr2f1
0.71,0.283,0.056,#b5480e,#bd4b0f,Nr4a1
0.7112879999999999,0.241758,0.100899,#b53e1a,#b53e1a,Nr4a2
0.626484,0.057768,0.35059199999999996,#a00f59,#bb1169,Nr4a3
0.065835,0.36641500000000005,0.00266,#115d01,#24cb01,Nrg2
0.01341,0.000894,0.801918,#0300cc,#0300cc,Nrip1
0.0499,0.998,0.041916,#0dfe0b,#0dfe0b,Nsf
0.19397999999999999,0.1586,0.0122,#312803,#c09d0c,Nsmaf
0.40940000000000004,0.41308,0.03312,#686908,#bbbd0f,Ntpcr
0.627,0.041,0.367,#a00a5e,#bf0d70,Nuak1
0.028499999999999998,0.01995,0.20329999999999998,#070534,#1a12ba,Nuf2
0.627,0.041,0.367,#a00a5e,#bf0d70,Numb
0.0,0.603,0.116,#009a1e,#00cc27,Nup50
0.06582999999999999,0.001362,0.000681,#110000,#ca0402,Nupr1
0.752492,0.19461,0.105788,#c0321b,#c0321b,Odf4
0.002052000000000002,1.200000000000001e-05,0.00024000000000000022,#010000,#cb0118,Olfml2b
0.031977,0.0019379999999999998,0.013242999999999998,#080003,#c00c50,Olfr635
0.0,0.614,0.11,#009d1c,#00cc25,Orc5
0.019719000000000004,0.0009390000000000001,0.8451000000000001,#0500d8,#0500d8,Otog
0.627,0.044,0.365,#a00b5d,#bf0d6f,Otud1
0.0,0.605,0.114,#009a1d,#00cc26,Oxr1
0.0,0.603,0.125,#009a20,#00cc2a,Pak6
0.013365,0.0008910000000000001,0.7974450000000001,#0300cb,#0300cc,Palb2
0.0,0.603,0.116,#009a1e,#00cc27,Parg
0.0,0.0,0.0,#000000,#666666,Pcdh8
0.00843,0.007586999999999999,0.24362699999999998,#02023e,#0706c6,Pdia4
0.002366000000000002,1.4000000000000013e-05,0.0006020000000000005,#010000,#cb0134,Peli1
0.725,0.306,0.021,#b94e05,#c65406,Per1
0.73696,0.0784,0.18914,#bc1430,#bc1430,Phlda1
0.00979,0.15076599999999998,0.138039,#022623,#0cc0af,Phtf1
0.0,0.605,0.114,#009a1d,#00cc26,Pick1
0.022747,0.481643,0.022747,#067b06,#09c309,Pigb
0.088822,0.9560839999999999,0.040918,#17f40a,#17f40a,Pigm
0.747502,0.18962,0.11477000000000001,#bf301d,#bf301d,Pira2
0.0,0.605,0.114,#009a1d,#00cc26,Pkd1
0.746504,0.19461,0.10678599999999999,#be321b,#be321b,Plagl1
0.004875,0.043875,0.22717500000000002,#010b3a,#0427c8,Pld6
0.0,0.5993999999999999,0.120879,#00991f,#00cc29,Plekho1
0.626484,0.060756,0.34760399999999997,#a00f59,#ba1267,Plk2
0.7112879999999999,0.241758,0.100899,#b53e1a,#b53e1a,Plk3
0.065835,0.36641500000000005,0.00266,#115d01,#24cb01,Pmm2
0.71,0.283,0.056,#b5480e,#bd4b0f,Pnp
0.004200000000000004,2.500000000000002e-05,0.001325000000000001,#010000,#cb0140,Pnpt1
0.0,0.599,0.12,#00991f,#00cc29,Poc5
0.010735999999999999,0.046848,0.96624,#030cf6,#030cf6,Polr2d
0.07729,0.33274000000000004,0.0045850000000000005,#145501,#2fc903,Ppat
0.030393000000000003,0.025788000000000002,0.15749100000000002,#080728,#221daf,Ppic
0.000953,0.015248,0.27922899999999995,#000447,#010bcb,Ppm1d
0.627,0.044,0.365,#a00b5d,#bf0d6f,Ppp1r15a
0.0,0.605,0.114,#009a1d,#00cc26,Ppp2r2a
0.004200000000000004,2.500000000000002e-05,0.001325000000000001,#010000,#cb0140,Ppp6c
0.632,0.045,0.358,#a10b5b,#be0e6c,Prep
0.014352,0.000897,0.804609,#0400cd,#0400cd,Prickle2
0.07729,0.33274000000000004,0.0045850000000000005,#145501,#2fc903,Prkcb
0.143553,0.0017559999999999997,0.0013169999999999998,#250000,#ca0202,Prkci
0.010681,0.040782,0.971,#030af8,#030af8,Prkcz
0.0,0.02208,0.27936,#000647,#0010cc,Prmt3
0.013524,0.000966,0.86457,#0300dc,#0300dc,Prnp
0.013524,0.000966,0.86457,#0300dc,#0300dc,Prokr2
0.014992000000000002,0.0009370000000000001,0.8423630000000001,#0400d7,#0400d7,Prom2
0.007784,0.059352999999999996,0.195573,#020f32,#083cc4,Prpf38b
0.0,0.604,0.115,#009a1d,#00cc27,Prr15
0.027450000000000002,0.00030500000000000004,0.09912500000000002,#070019,#3801cb,Psmb8
0.0,0.603,0.116,#009a1e,#00cc27,Psmc3
0.07729,0.33274000000000004,0.0045850000000000005,#145501,#2fc903,Ptger4
0.8309030000000001,0.142091,0.019761,#d42405,#d42405,Ptgs2
0.0,0.605,0.114,#009a1d,#00cc26,Ptpn22
0.627,0.044,0.365,#a00b5d,#bf0d6f,Pxn
0.041623999999999994,0.49191999999999997,0.11825,#0b7d1e,#10bc2d,Rab11fip2
0.010735999999999999,0.046848,0.96624,#030cf6,#030cf6,Rab2a
0.007784,0.059352999999999996,0.195573,#020f32,#083cc4,Rab39b
0.010691999999999998,0.040824,0.9700559999999999,#030af7,#030af7,Rab3b
0.003979000000000003,2.300000000000002e-05,0.00020700000000000018,#010000,#cb010b,Raf1
0.0,0.605,0.114,#009a1d,#00cc26,Ranbp2
0.627,0.041,0.367,#a00a5e,#bf0d70,Rasd1
0.829,0.04145,0.009118999999999999,#d30b02,#d30b02,Rasl11a
0.143553,0.0017559999999999997,0.0013169999999999998,#250000,#ca0202,Rbbp5
0.0,0.601,0.125,#009920,#00cc2a,Rbbp8
0.002943,0.012752999999999999,0.33354,#010355,#0208ca,Rbm38
0.039524000000000004,0.002892,0.856996,#0a01db,#0a01db,Rbp4
0.028440000000000003,0.07110000000000001,0.022752,#071206,#3e9b31,Rbsn
0.013524,0.000966,0.86457,#0300dc,#0300dc,Rdh16
0.008837999999999999,0.14926399999999998,0.140426,#022624,#0bc1b5,Rfc5
0.014352,0.000897,0.804609,#0400cd,#0400cd,Rfx2
0.028979999999999995,0.00031499999999999996,0.105525,#07001b,#3801cb,Rfx7
0.19397999999999999,0.1586,0.0122,#312803,#c09d0c,Rgmb
0.7112879999999999,0.241758,0.100899,#b53e1a,#b53e1a,Rgs2
0.627,0.043,0.366,#a00b5d,#bf0d6f,Rgs4
0.747502,0.18962,0.11477000000000001,#bf301d,#bf301d,Ripk3
0.011074,0.030058,0.064071,#030810,#1e52ae,Rnf128
0.018656000000000006,0.026400000000000007,0.007216000000000002,#050702,#71a02c,Rnf138rt1
0.015325999999999996,0.03530799999999999,0.005819999999999998,#040901,#4caf1d,Rnf149
0.8320059999999999,0.139762,0.016883999999999996,#d42404,#d42404,Rnft1
0.00487,0.041881999999999996,0.22986399999999999,#010b3b,#0424c8,Rnpc3
0.0,0.605,0.116,#009a1e,#00cc27,Rom1
0.0036960000000000035,0.0,0.00046200000000000044,#010000,#cc001a,Rora
0.08908,0.000524,0.000262,#170000,#cb0101,Rorb
0.747502,0.18962,0.11477000000000001,#bf301d,#bf301d,Rpl21-ps4
0.0,0.603,0.116,#009a1e,#00cc27,Rpl36a
0.013365,0.0008910000000000001,0.7974450000000001,#0300cb,#0300cc,Rpp21
0.632,0.045,0.358,#a10b5b,#be0e6c,Rsbn1l
0.14114100000000002,0.0017160000000000003,0.0012870000000000002,#240000,#ca0202,Rsrc1
0.012506,0.000962,0.858104,#0300db,#0300db,Rundc1
0.0,0.602397,0.114885,#009a1d,#00cc27,Samd11
0.000996,0.569712,0.14442,#009125,#00cc34,Samm50
0.07714000000000001,0.33915,0.004655,#145601,#2ec903,Sbds
0.02931,0.030286999999999998,0.9457359999999999,#0708f1,#0708f1,Scd3
0.030856,0.000266,0.06224400000000001,#080010,#6501cb,Scg2
0.82917,0.0415,0.00913,#d30b02,#d30b02,Scg3
0.17567999999999998,0.16775,0.01891,#2d2b05,#b8b014,Scrn1
0.016529999999999996,0.012197999999999999,0.0030779999999999996,#040301,#ac7f20,Sdcbp
0.09887900000000001,0.833129,0.030348999999999998,#19d408,#19d408,Sebox
0.73696,0.0784,0.18914,#bc1430,#bc1430,Sec61b
0.8309030000000001,0.142091,0.019761,#d42405,#d42405,Serp1
0.0,0.604,0.115,#009a1d,#00cc27,Sf3b1
0.1881,0.43659,0.00792,#306f02,#56c804,Sgk1
0.7425600000000001,0.05630400000000001,0.035088,#bd0e09,#c30f09,Sgpl1
0.020474999999999997,0.0,0.014624999999999999,#050004,#cc0092,Sh2d3c
0.001918,0.061376,0.30688,#00104e,#0129cb,Shc4
0.832276,0.10252,0.049395999999999995,#d41a0d,#d41a0d,Shmt2
0.71,0.283,0.031,#b54808,#c34e09,Siah2
0.71,0.283,0.031,#b54808,#c34e09,Sik1
0.723,0.3,0.029,#b84c07,#c45108,Slc14a1
0.002937,0.014684999999999998,0.412159,#010469,#0107cb,Slc16a1
0.173088,0.159265,0.018630999999999998,#2c2905,#b8a914,Slc18a2
0.013770000000000003,0.028350000000000004,0.08991,#040717,#1b38b1,Slc18b1
0.000995,0.582075,0.13034500000000002,#009421,#00cc2e,Slc20a2
0.099524,0.0008340000000000001,0.0,#190000,#cc0200,Slc23a4
0.00487,0.041881999999999996,0.22986399999999999,#010b3b,#0424c8,Slc25a25
0.001946,0.5555829999999999,0.108003,#008e1c,#01cb28,Slc2a3
0.14289900000000003,0.0017480000000000002,0.001311,#240000,#ca0202,Slc2a5
0.0,0.603,0.116,#009a1e,#00cc27,Slc35c2
0.024335999999999997,0.12636,0.075816,#062013,#21ab67,Slc36a4
0.747502,0.18962,0.11477000000000001,#bf301d,#bf301d,Slc5a10
0.021956,0.935126,0.055888,#06ee0e,#06ee0e,Slc6a6
0.019719000000000004,0.0009390000000000001,0.8451000000000001,#0500d8,#0500d8,Slc7a15
0.011074,0.030058,0.064071,#030810,#1e52ae,Slco2a1
0.746504,0.19461,0.10678599999999999,#be321b,#be321b,Smad7
0.019719000000000004,0.0009390000000000001,0.8451000000000001,#0500d8,#0500d8,Smc1b
0.71,0.283,0.031,#b54808,#c34e09,Smg9
0.632,0.045,0.358,#a10b5b,#be0e6c,Smndc1
0.0,0.603,0.116,#009a1e,#00cc27,Snrpd2
0.723,0.299,0.03,#b84c08,#c45108,Snx18
0.00487,0.041881999999999996,0.22986399999999999,#010b3b,#0424c8,Snx4
0.003924,0.13145400000000002,0.143226,#012225,#05b6c7,Sorcs2
0.38984,0.397814,0.015948,#636504,#c0c408,Sos1
0.725,0.306,0.021,#b94e05,#c65406,Sowahc
0.000946,0.044461999999999995,0.19393,#000b31,#012fcb,Spata2l
0.008783999999999998,0.16104000000000002,0.120048,#02291f,#0bc190,Spcs3
0.028887999999999994,0.00031399999999999993,0.10487599999999998,#07001b,#3801cb,Specc1l
0.45816300000000004,0.025095000000000006,0.0028680000000000003,#750601,#cb0b01,Spin2c
0.08908,0.000524,0.000262,#170000,#cb0101,Sptlc2
0.007784,0.059352999999999996,0.195573,#020f32,#083cc4,Spty2d1
0.0,0.0,0.0,#000000,#666666,Srek1ip1
0.723,0.3,0.029,#b84c07,#c45108,Srf
0.8108099999999999,0.110565,0.0756,#cf1c13,#cf1c13,Srgap1
0.000999,0.602397,0.113886,#009a1d,#00cc27,Ssna1
0.25506,0.00468,0.0,#410100,#cc0400,Ssxb2
0.004885,0.048850000000000005,0.221779,#010c39,#042cc8,Stard3nl
0.027450000000000002,0.00030500000000000004,0.09912500000000002,#070019,#3801cb,Stmn4
0.003979000000000003,2.300000000000002e-05,0.00020700000000000018,#010000,#cb010b,Stx2
0.028482000000000004,0.00030300000000000005,0.09817200000000002,#070019,#3b01cb,Sumf2
0.004875,0.043875,0.22717500000000002,#010b3a,#0427c8,Suv39h1
0.098889,0.0008310000000000001,0.0,#190000,#cc0200,Syt4
0.019871999999999997,0.03270599999999999,0.012419999999999997,#050803,#5a9438,Syt5
0.00848,0.00848,0.25016,#020240,#0707c5,Tada2b
0.030438000000000003,0.00026700000000000004,0.062478000000000006,#080010,#6301cb,Tax1bp1
0.09825600000000001,0.0008280000000000001,0.0,#190000,#cc0200,Tbc1d17
0.02117,0.01305,0.001015,#050300,#c37809,Tbcel
0.0,0.603,0.116,#009a1e,#00cc27,Tceb2
0.010735999999999999,0.046848,0.96624,#030cf6,#030cf6,Tcta
0.0,0.61377,0.10978,#009d1c,#00cc24,Tdrp
0.747502,0.18962,0.11477000000000001,#bf301d,#bf301d,Tes
0.021956,0.93812,0.055888,#06ef0e,#06ef0e,Tgfb3
0.034182,0.00021099999999999998,0.04599799999999999,#09000c,#9701cb,Tgs1
0.755352,0.053262,0.016947,#c10e04,#c80e04,Thap4
0.632,0.045,0.358,#a10b5b,#be0e6c,Thoc7
0.627,0.044,0.365,#a00b5d,#bf0d6f,Tiparp
0.002934,0.018581999999999998,0.409782,#010568,#0109cb,Tlr13
0.003924,0.13145400000000002,0.143226,#012225,#05b6c7,Tmed2
0.0040320000000000035,2.400000000000002e-05,0.001248000000000001,#010000,#cb013f,Tmem119
0.0,0.603,0.116,#009a1e,#00cc27,Tmem151b
0.020305,0.008908000000000001,0.000393,#050200,#c85804,Tmem167
0.0,0.602397,0.114885,#009a1d,#00cc27,Tmem201
0.8362200000000001,0.087785,0.031675,#d51608,#d51608,Tmem253
0.012322000000000012,0.0,6.100000000000005e-05,#030000,#cc0001,Tmem39a
0.065835,0.36641500000000005,0.00266,#115d01,#24cb01,Tmem47
0.755352,0.053262,0.016947,#c10e04,#c80e04,Tmem50a
0.015325999999999996,0.03530799999999999,0.005819999999999998,#040901,#4caf1d,Tmem8b
0.013365,0.0008910000000000001,0.7974450000000001,#0300cb,#0300cc,Tmprss9
0.626484,0.058764,0.34959599999999996,#a00f59,#bb1168,Tmx4
0.747502,0.18962,0.11477000000000001,#bf301d,#bf301d,Tnfrsf23
0.0,0.605,0.115,#009a1d,#00cc27,Tnip2
0.8320059999999999,0.139762,0.016883999999999996,#d42404,#d42404,Toe1
0.020958,0.9341280000000001,0.056886,#05ee0f,#05ee0f,Tox4
0.016529999999999996,0.012197999999999999,0.0030779999999999996,#040301,#ac7f20,Tra2b
0.725,0.306,0.021,#b94e05,#c65406,Traip
0.002937,0.015664,0.416075,#01046a,#0108cb,Trappc6b
0.005862,0.049826999999999996,0.215917,#010d37,#052ec7,Trhr
0.71,0.283,0.056,#b5480e,#bd4b0f,Trib1
0.0,0.603,0.116,#009a1e,#00cc27,Trim11
0.8310150000000001,0.139911,0.01878,#d42405,#d42405,Trp53inp2
0.012023999999999993,0.002519999999999999,0.00014399999999999992,#030100,#ca2a02,Tsen54
0.048902,0.982032,0.040918,#0cfa0a,#0cfa0a,Tspan33
0.021956,0.935126,0.055888,#06ee0e,#06ee0e,Tuba1b
0.725,0.306,0.021,#b94e05,#c65406,Tubb2a
0.0,0.603,0.116,#009a1e,#00cc27,Tubb3
0.0,0.604,0.115,#009a1d,#00cc27,Tubb4a
0.003924,0.13145400000000002,0.143226,#012225,#05b6c7,Tubb4b
0.23868000000000003,0.0041600000000000005,0.0,#3d0100,#cc0400,Txnip
0.0034000000000000033,2.000000000000002e-05,0.0002600000000000002,#010000,#cb0110,U2af1l4
0.09028800000000001,0.000528,0.0,#170000,#cc0100,Uba3
0.626484,0.058764,0.34959599999999996,#a00f59,#bb1168,Ubc
0.627,0.041,0.367,#a00a5e,#bf0d70,Ube2a
0.15642,0.44055,0.00792,#287002,#47c804,Ube2d3
0.034884,0.005814,0.86241,#0901dc,#0901dc,Ube2l6
0.0,0.603,0.116,#009a1e,#00cc27,Ube2o
0.07714000000000001,0.33915,0.004655,#145601,#2ec903,Unc5a
0.031977,0.0019379999999999998,0.013242999999999998,#080003,#c00c50,Uncx
0.832104,0.13852799999999998,0.015912,#d42304,#d42304,Uqcrc2
0.031311,0.010224,0.024282,#080306,#9a3277,Urb1
0.019719000000000004,0.0009390000000000001,0.8451000000000001,#0500d8,#0500d8,Usp17lc
0.004695,0.53523,0.10704600000000002,#01881b,#02ca28,Usp27x
0.725,0.302,0.025,#b94d06,#c55207,Usp36
0.0,0.604,0.115,#009a1d,#00cc27,Uspl1
0.82917,0.0415,0.00913,#d30b02,#d30b02,Vamp1
0.03938,0.067304,0.018615999999999997,#0a1105,#5ea02c,Veph1
0.019719000000000004,0.0009390000000000001,0.8451000000000001,#0500d8,#0500d8,Vmn1r63
0.747502,0.18962,0.11477000000000001,#bf301d,#bf301d,Vmn2r10
0.0,0.604,0.115,#009a1d,#00cc27,Vwa3b
0.746662,0.05293200000000001,0.015238,#be0d04,#c80e04,Wbscr16
0.0,0.598,0.121,#00981f,#00cc29,Wdfy2
0.014352,0.000897,0.804609,#0400cd,#0400cd,Wdr26
0.0,0.605,0.114,#009a1d,#00cc26,Wdr34
0.0034000000000000033,2.000000000000002e-05,0.0002600000000000002,#010000,#cb0110,Wdr45b
0.039524000000000004,0.002892,0.856996,#0a01db,#0a01db,Wdr83
0.0,0.605,0.114,#009a1d,#00cc26,Wwc1
0.0,0.602397,0.114885,#009a1d,#00cc27,Zbtb11
0.005394000000000005,6.200000000000006e-05,0.00012400000000000011,#010000,#ca0205,Zbtb21
0.627,0.041,0.367,#a00a5e,#bf0d70,Zbtb33
0.0,0.603,0.116,#009a1e,#00cc27,Zbtb41
0.000973,0.060326,0.259791,#000f42,#012fcb,Zc3h11a
0.000999,0.602397,0.113886,#009a1d,#00cc27,Zc3h12c
0.028482000000000004,0.00030300000000000005,0.09817200000000002,#070019,#3b01cb,Zc3h6
0.832104,0.13852799999999998,0.015912,#d42304,#d42304,Zdbf2
0.0,0.605,0.114,#009a1d,#00cc26,Zdhhc2
0.014352,0.000897,0.804609,#0400cd,#0400cd,Zfand5
0.030856,0.000266,0.06224400000000001,#080010,#6501cb,Zfp207
0.03007,0.00291,0.86912,#0801de,#0801de,Zfp24
0.068074,0.368678,0.0026959999999999996,#115e01,#25cb01,Zfp26
0.000953,0.017154,0.27541699999999997,#000446,#010dcb,Zfp276
0.024335999999999997,0.12636,0.075816,#062013,#21ab67,Zfp281
0.02931,0.030286999999999998,0.9457359999999999,#0708f1,#0708f1,Zfp385b
0.0,0.605,0.114,#009a1d,#00cc26,Zfp52
0.000948,0.054984,0.179172,#000e2e,#013ecb,Zfp553
0.8320059999999999,0.139762,0.016883999999999996,#d42404,#d42404,Zfp59
0.0,0.603,0.116,#009a1e,#00cc27,Zfp654
0.0,0.605,0.114,#009a1d,#00cc26,Zfp655
0.000999,0.606393,0.110889,#009b1c,#00cc25,Zfp668
0.068074,0.368678,0.0026959999999999996,#115e01,#25cb01,Zfp799
0.0,0.0,0.001,#000000,#0000cc,Zfp804b
0.041998,0.009130000000000001,0.8098310000000001,#0b02cf,#0b02cf,Zfp869
0.0,0.615,0.11,#009d1c,#00cc24,Zfp87
0.003024000000000003,1.8000000000000017e-05,0.0006660000000000006,#010000,#cb012d,Zfp937
0.0,0.605,0.114,#009a1d,#00cc26,Zfp950
0.0,0.02208,0.27936,#000647,#0010cc,Zfp994
0.001956,0.013692,0.330564,#000354,#0108cb,Zkscan8
0.004695,0.53523,0.10704600000000002,#01881b,#02ca28,Zmym2
0.0,0.603,0.116,#009a1e,#00cc27,Zranb1
0.029464,0.000254,0.055118,#08000e,#6d01cb,Zscan2
