,R,G,B,hex_val,hls_val
Dyrk2,0.005302400431082386,0.013116636698284884,0.8412291276870696,#0103d7,#0103d7
Edar,0.4519781114564882,0.614502998840257,0.0,#739d00,#96cc00
Egflam,0.250420248189077,0.8462524158308,0.9718167099465026,#40d8f8,#40d8f8
Egr1,0.9999999999999993,0.19429587818413294,0.8840698356656022,#ff32e1,#ff32e1
Egr2,0.12517787694831992,0.10611193065153836,0.858931251743096,#201bdb,#201bdb
Egr3,0.9999999999999993,0.19429587818413294,0.8840698356656023,#ff32e1,#ff32e1
Egr4,0.9999999999999993,0.19429587818413294,0.8840698356656022,#ff32e1,#ff32e1
Eif1a,0.0966397389329229,0.29276023225228687,0.8458022566061804,#194bd8,#194bd8
Eif2b1,0.003280848633503901,0.029526392660444184,0.8665870524806728,#0108dd,#0108dd
Eif2s1,0.0664121613118211,0.20023099488077623,0.8610424773911042,#1133dc,#1133dc
Eif5,0.9999999999999993,0.19429587818413294,0.8840698356656023,#ff32e1,#ff32e1
Elavl1,0.05235244663392967,0.22912163584806305,0.9389924990830205,#0d3aef,#0d3aef
Epc1,0.010955773372275523,0.027183802791063673,0.8378396887636309,#0307d6,#0307d6
Ephx2,0.10780067749999837,0.1583014374035625,0.8500005601688293,#1b28d9,#1b28d9
Eprs,0.9999999999999993,0.19429587818413294,0.8840698356656023,#ff32e1,#ff32e1
Errfi1,1.0,0.19429587818413255,0.8840698356656026,#ff32e1,#ff32e1
Esm1,0.00262105984290359,0.00038465822503246056,0.8352963110282772,#0100d5,#0100d5
Extl1,0.31038643972114865,0.9571273307845329,0.9097549197767028,#4ff4e8,#4ff4e8
F13a1,0.4517353193185713,0.6143171484054223,0.0005963727211726844,#739d00,#96cc00
Fam118a,0.9999999999999993,0.19429587818413294,0.8840698356656022,#ff32e1,#ff32e1
Fam122a,0.08302562819495193,0.3565789056474852,0.9827404924417683,#155bfb,#155bfb
Fam150b,0.26406759866606055,0.8954063549386521,0.9892928313286826,#43e4fc,#43e4fc
Fam174b,0.002672461592041786,0.0010770522518313208,0.8358680456653648,#0100d5,#0100d5
Fam189a2,0.0031507335889483555,0.002881270870502905,0.8361025509101201,#0101d5,#0101d5
Fam53c,0.9999999999999993,0.19429587818413294,0.8840698356656022,#ff32e1,#ff32e1
Fam57a,0.2585588374587665,0.06320482507407704,0.8357619370467924,#4210d5,#4210d5
Fam78a,0.275251368483896,0.9137418790571485,0.9785693117575408,#46e9fa,#46e9fa
Fbl,0.9999999999999993,0.19429587818413294,0.8840698356656022,#ff32e1,#ff32e1
Fbxl2,0.5613381158883454,0.11445285833381043,0.9084671003564669,#8f1de8,#8f1de8
Fbxl4,0.0028153094712984393,0.028009152459687908,0.8662860495387125,#0107dd,#0107dd
Fbxl6,0.0029296079949044313,0.0013501282829015613,0.8356779365764314,#0100d5,#0100d5
Fbxo18,0.004632974376686493,0.03332462548586094,0.8659407615020323,#0108dd,#0108dd
Fbxo33,0.9999999999999993,0.19429587818413294,0.8840698356656023,#ff32e1,#ff32e1
Fbxo34,0.9999999999999993,0.19429587818413294,0.8840698356656022,#ff32e1,#ff32e1
Fbxo42,0.03445702855232691,0.14975296388842455,0.9058482922931589,#0926e7,#0926e7
Fbxw7,0.9999999999999993,0.19429587818413294,0.8840698356656022,#ff32e1,#ff32e1
Fdx1l,0.7223113283324105,0.4145104775164369,0.9217081959717524,#b86aeb,#b86aeb
Fgf8,0.2613808376356548,0.8381979783399213,0.9415338811045156,#43d6f0,#43d6f0
Fkbp6,0.4519781114564882,0.614502998840257,0.0,#739d00,#96cc00
Flrt3,0.9999999999999993,0.19429587818413294,0.8840698356656022,#ff32e1,#ff32e1
Fmr1,0.010856418985031674,0.021964034587708542,0.834236233591078,#0306d5,#0306d5
Fos,0.9999999999999993,0.19429587818413294,0.8840698356656022,#ff32e1,#ff32e1
Fosb,0.9999999999999993,0.19429587818413294,0.8840698356656023,#ff32e1,#ff32e1
Fosl2,0.9999999999999993,0.19429587818413294,0.8840698356656022,#ff32e1,#ff32e1
Foxg1,0.005156226881246939,0.012113739267033389,0.8405178425929434,#0103d6,#0103d6
Foxk1,0.24524461695584684,0.8159614910157704,0.9574860682182549,#3fd0f4,#3fd0f4
Foxo1,1.0,0.19429587818413255,0.8840698356656026,#ff32e1,#ff32e1
Frat2,0.0003896404609666743,0.0093975206748395,0.8531205241773717,#0002da,#0002da
Frmd6,0.9999999999999993,0.19429587818413294,0.8840698356656023,#ff32e1,#ff32e1
Fto,0.3209751457741797,0.9844480804202574,0.9026487292446148,#52fbe6,#52fbe6
Fut7,0.2862647100462094,0.9319248269080213,0.9669552167991754,#49eef7,#49eef7
Fxyd2,0.16765117578075692,0.6064130132789998,0.9797991983680483,#2b9bfa,#2b9bfa
Fzd4,0.004167362854091106,0.007276330632940047,0.8382883433325596,#0102d6,#0102d6
Fzd5,0.9436983113622632,0.18494550877514424,0.8830574504195859,#f12fe1,#f12fe1
Gabra4,0.9999999999999993,0.19429587818413294,0.8840698356656022,#ff32e1,#ff32e1
Gadd45b,0.9999999999999993,0.19429587818413294,0.8840698356656022,#ff32e1,#ff32e1
Gadd45g,0.9999999999999993,0.19429587818413294,0.8840698356656023,#ff32e1,#ff32e1
Gas2,0.2071515035438614,0.6806531224710547,0.9439860352512073,#35aef1,#35aef1
Gata3,0.40325389672367395,0.9625968259830179,0.9056233349287437,#67f5e7,#67f5e7
Gatad2b,0.99069029829304,0.2059240799658246,0.8846425151480755,#fd35e2,#fd35e2
