,R,G,B,hex_val,hls_val
Phtf1,0.9290917842128018,0.20556878143897522,0.3277397138860055,#ed3454,#ed3454
Pick1,0.6567589553973849,0.49056682342935376,0.7110796129483417,#a77db5,#a77db5
Pigb,0.5419689445703845,0.5986177956979243,0.987850390165252,#8a99fc,#8a99fc
Pigm,0.4591476546717065,0.42112516282392376,0.7795042945856109,#756bc7,#756bc7
Pira2,0.03563210450037834,0.00917749866218537,0.3593736532263262,#09025c,#1405c7
Pkd1,0.9992092827942539,0.11290202551936164,0.13424866795481447,#ff1d22,#ff1d22
Plagl1,0.00035119384005301513,0.055500198172968876,0.25571115640910014,#000e41,#002ccc
Pld6,0.9255703265870493,0.2161735654133617,0.3381636229043348,#ec3756,#ec3756
Plekho1,0.5563228528091105,0.6191696389723684,0.9264734415972294,#8e9eec,#8e9eec
Plk2,1.0809580519246763e-16,0.05582621099199005,0.2556938515616244,#000e41,#002dcc
Plk3,0.0002060293298935025,0.0555675005430194,0.2552392230411854,#000e41,#002ccc
Pmm2,0.5365461884996191,0.581554544642703,0.9915729334797855,#8994fd,#8994fd
Pnp,0.4059919237949211,0.4558887979358116,0.8211272002070683,#6874d1,#6874d1
Pnpt1,0.3127939277159541,0.8872855455297822,0.00122601601020892,#50e200,#50e200
Poc5,0.9792076853554017,0.15103613240277552,0.19563493003806257,#fa2732,#fa2732
Polr2d,0.9467538752220446,0.19423052493179088,0.2889564504422127,#f1324a,#f1324a
Ppat,0.00023576896716300528,0.05657813379074937,0.25486043058709335,#000e41,#002dcc
Ppic,0.38611205368594115,0.9902879597107482,0.036282562546736265,#62fd09,#62fd09
Ppm1d,0.4270901869437933,0.7275421389943615,0.49249337462034043,#6dba7e,#6dba7e
Ppp1r15a,9.919603333628056e-05,0.05300765574469038,0.25824378540926324,#000e42,#002acc
Ppp2r2a,0.5373209208315521,0.6330999201824414,0.9245466208184858,#89a1ec,#89a1ec
Ppp6c,0.5824019653534148,0.5336896237653721,0.9578190421370837,#9588f4,#9588f4
Prep,0.5161756799816615,0.7285904167387586,0.6894352512548899,#84bab0,#84bab0
Prickle2,0.8954725128453195,0.2615972666643103,0.3538074411662453,#e4435a,#e4435a
Prkcb,0.21022705208214498,0.2204299148444893,0.6025913083404484,#36389a,#36389a
Prkci,0.5893220479710937,0.5532107561161698,0.7906068625191012,#968dca,#968dca
Prkcz,0.03868720541610677,0.03339140542888103,0.2643872833902599,#0a0943,#1b17b5
Prmt3,0.8913606960770472,0.2665701499460144,0.3321927192688603,#e34455,#e34455
Prnp,0.985154234267777,0.14201617765783503,0.19599415110676363,#fb2432,#fb2432
Prokr2,0.9337187408474603,0.2089030438811342,0.32402665589834617,#ee3553,#ee3553
Prom2,0.00035404348752850174,0.05506383654598653,0.257471183959227,#000e42,#002ccc
Prpf38b,0.3990547859620138,0.7736586901095702,0.15373541318116876,#66c527,#66c527
Prr15,0.9992092827942539,0.11290202551936164,0.1342486679548144,#ff1d22,#ff1d22
Psmb8,0.5597571378996445,0.6076914017747396,0.9207503718605075,#8f9beb,#8f9beb
Psmc3,0.9992092827942537,0.11290202551936183,0.1342486679548147,#ff1d22,#ff1d22
Ptger4,0.0002060293298933944,0.0555675005430194,0.2552392230411854,#000e41,#002ccc
Ptgs2,0.03563210450037834,0.009177498662186033,0.3593736532263264,#09025c,#1405c7
Ptpn22,0.9998459413736198,0.11389099937013139,0.13493034224214792,#ff1d22,#ff1d22
