,gene,PCOR,P_pv,SCOR,S_pv,XI_ori,XI_new,XI_pv,SIGMA_ori,SIGMA,Z_pv,PCOR2,SCOR2
11681,Rassf5,-0.3873684978954343,0.1711822174551693,-0.2351648351648352,0.4183338961985912,0.0,0.0,0.5,0.2351648351648352,0.2351648351648352,0.6980488115777299,0.3873684978954343,0.2351648351648352
11682,Rassf6,0.17272790913418815,0.5548556331753541,0.12621733140651803,0.6672261888257451,0.0,0.0,0.5,0.12621733140651803,0.12621733140651803,0.901630673313118,0.17272790913418815,0.12621733140651803
11683,Rassf7,0.2509299920788817,0.3868600634204854,0.13062974355004603,0.6562347540388388,0.0,0.0,0.5,0.13062974355004603,0.13062974355004603,0.8950131712369694,0.2509299920788817,0.13062974355004603
11684,Rassf8,-0.0278676720343434,0.9246588936611642,-0.04615384615384615,0.8755025376321142,0.0,0.0,0.5,0.04615384615384615,0.04615384615384615,0.9862492632477557,0.0278676720343434,0.04615384615384615
11685,Rassf9,-0.2870540872801817,0.31970178467511323,-0.2344036154692477,0.4198858477567027,0.0,0.0,0.5,0.2344036154692477,0.2344036154692477,0.6996725373751304,0.2870540872801817,0.2344036154692477
11686,Raver1,0.07177370925612764,0.8073642136885614,-0.06373626373626373,0.828626422928612,0.0,0.0,0.5,0.06373626373626373,0.06373626373626373,0.973940540860092,0.07177370925612764,0.06373626373626373
11687,Raver2,-0.021390021724260383,0.9421406730932324,0.07692307692307693,0.7938058883554533,0.0,0.0,0.5,0.07692307692307693,0.07692307692307693,0.9622687143632572,0.021390021724260383,0.07692307692307693
11688,Rb1,0.08998471030244344,0.7596641859746309,0.2703296703296703,0.3499193863496043,0.0,0.0,0.5,0.2703296703296703,0.2703296703296703,0.6218801751258067,0.08998471030244344,0.2703296703296703
11689,Rb1cc1,0.35990402826879775,0.20624153873710824,0.2,0.49300373503999984,0.0,0.0,0.5,0.2,0.2,0.7710515858035663,0.35990402826879775,0.2
11690,Rbak,-0.2744704886830536,0.34229578990390286,-0.27912087912087913,0.33384507719455425,0.24615384615384617,0.30426116712771456,0.07265957895936881,0.37215612468095133,0.4128962617693837,0.2087203308256335,0.2744704886830536,0.27912087912087913
11691,Rbbp4,-0.44729988587332914,0.1087877765103082,-0.389010989010989,0.16921738979769044,0.0,0.0,0.5,0.389010989010989,0.389010989010989,0.3739466749003556,0.44729988587332914,0.389010989010989
11692,Rbbp5,-0.585747723701557,0.027735501332104853,-0.6395604395604396,0.013779616833463787,0.16923076923076918,0.2091795524003037,0.1583692365266669,0.661571318230454,0.6728994285873143,0.042428815149688756,0.585747723701557,0.6395604395604396
11693,Rbbp6,0.12772095291426222,0.663473526108267,-0.1076923076923077,0.7140308087262492,0.0,0.0,0.5,0.1076923076923077,0.1076923076923077,0.9273867305220179,0.12772095291426222,0.1076923076923077
11694,Rbbp7,0.29442671589927066,0.3068686293937979,0.23076923076923075,0.4273358616774501,0.03076923076923077,0.03803264589096432,0.4277783262066257,0.2328114761603316,0.23388227813002413,0.6957799075156815,0.29442671589927066,0.23076923076923075
11695,Rbbp8,-0.5899156916485933,0.026380847373367853,-0.6556659633140309,0.010900702611398475,0.2615384615384615,0.32327749007319667,0.06089758133440348,0.705903833615048,0.7310309097682135,0.01847424866684972,0.5899156916485933,0.6556659633140309
